Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD106728,2024-03-31,2024-04-04,Second Class,CUST3850,Customer 1918,Corporate,USA,New York,New York,19561,East,PROD961,Furniture,Chairs,Chairs Model 158,7243.18,8,0.1,1592.26
ORD106729,2024-06-22,2024-06-25,First Class,CUST1371,Customer 624,Consumer,USA,Miami,Florida,36826,South,PROD835,Furniture,Bookcases,Bookcases Model 794,1404.57,2,0.3,228.48
ORD106730,2024-10-19,2024-10-23,Second Class,CUST1707,Customer 1675,Corporate,USA,Los Angeles,California,28585,West,PROD359,Technology,Phones,Phones Model 110,4274.3,4,0.2,147.06
ORD106731,2025-12-08,2025-12-11,Same Day,CUST1978,Customer 2250,Consumer,USA,Philadelphia,Pennsylvania,39146,East,PROD984,Furniture,Tables,Tables Model 317,2641.99,5,0.05,158.29
ORD106732,2024-01-19,2024-01-25,First Class,CUST4254,Customer 1670,Consumer,USA,Detroit,Michigan,54767,Central,PROD240,Furniture,Tables,Tables Model 973,7357.31,7,0.05,1830.96
ORD106733,2025-03-29,2025-04-05,Standard Class,CUST1072,Customer 152,Consumer,USA,Miami,Florida,68282,South,PROD448,Office Supplies,Binders,Binders Model 854,2877.49,9,0.3,513.99
ORD106734,2024-05-02,2024-05-03,Same Day,CUST2151,Customer 2537,Consumer,USA,Minneapolis,Minnesota,26449,Central,PROD412,Technology,Copiers,Copiers Model 915,4103.27,7,0.2,488.77
ORD106735,2025-10-31,2025-11-04,Same Day,CUST1881,Customer 204,Corporate,USA,Seattle,Washington,31543,West,PROD831,Technology,Copiers,Copiers Model 655,3045.43,7,0.15,558.4
ORD106736,2025-07-24,2025-07-31,Second Class,CUST3765,Customer 3037,Home Office,USA,Chicago,Illinois,24040,Central,PROD981,Office Supplies,Paper,Paper Model 882,1907.14,8,0.3,320.51
ORD106737,2024-06-10,2024-06-17,Same Day,CUST2160,Customer 3940,Corporate,USA,Los Angeles,California,28066,West,PROD262,Furniture,Chairs,Chairs Model 268,8703.91,9,0.15,1085.63
ORD106738,2025-11-03,2025-11-05,Second Class,CUST2553,Customer 1685,Home Office,USA,San Francisco,California,23452,West,PROD715,Office Supplies,Paper,Paper Model 593,6051.37,7,0.3,699.79
ORD106739,2024-04-04,2024-04-07,First Class,CUST4343,Customer 1107,Home Office,USA,Minneapolis,Minnesota,66694,Central,PROD569,Office Supplies,Binders,Binders Model 806,1157.32,4,0.0,157.87
ORD106740,2025-05-24,2025-05-27,Same Day,CUST3344,Customer 2722,Corporate,USA,Miami,Florida,76892,South,PROD471,Technology,Accessories,Accessories Model 753,10711.99,8,0.0,3261.38
ORD106741,2025-05-30,2025-06-04,Standard Class,CUST3253,Customer 334,Corporate,USA,Detroit,Michigan,51838,Central,PROD153,Technology,Copiers,Copiers Model 780,136.55,4,0.3,22.87
ORD106742,2025-10-28,2025-11-01,Second Class,CUST2751,Customer 3917,Corporate,USA,Minneapolis,Minnesota,98947,Central,PROD758,Office Supplies,Binders,Binders Model 148,3790.72,4,0.05,1066.58
ORD106743,2025-01-10,2025-01-14,Second Class,CUST3619,Customer 2809,Consumer,USA,Miami,Florida,83583,South,PROD202,Technology,Accessories,Accessories Model 487,2775.36,6,0.0,766.87
ORD106744,2024-03-22,2024-03-26,Same Day,CUST2876,Customer 2261,Home Office,USA,Philadelphia,Pennsylvania,19277,East,PROD710,Office Supplies,Storage,Storage Model 608,3500.68,7,0.0,578.55
ORD106745,2024-09-28,2024-10-05,Same Day,CUST4806,Customer 3385,Home Office,USA,Detroit,Michigan,58889,Central,PROD941,Technology,Copiers,Copiers Model 536,1883.34,4,0.0,146.49
ORD106746,2024-11-18,2024-11-22,Second Class,CUST4298,Customer 103,Consumer,USA,Boston,Massachusetts,42970,East,PROD762,Technology,Phones,Phones Model 791,1819.58,3,0.0,274.59
ORD106747,2025-08-30,2025-09-06,Same Day,CUST2016,Customer 2285,Corporate,USA,Philadelphia,Pennsylvania,66395,East,PROD715,Technology,Phones,Phones Model 144,3300.02,6,0.05,527.1
ORD106748,2024-10-15,2024-10-20,Standard Class,CUST3404,Customer 3435,Consumer,USA,Miami,Florida,24291,South,PROD906,Furniture,Tables,Tables Model 760,1705.94,3,0.1,220.37
ORD106749,2025-05-03,2025-05-07,First Class,CUST1984,Customer 2715,Home Office,USA,Boston,Massachusetts,87124,East,PROD707,Furniture,Tables,Tables Model 544,8690.42,9,0.05,2707.54
ORD106750,2024-01-22,2024-01-26,Standard Class,CUST1714,Customer 2528,Corporate,USA,Boston,Massachusetts,96200,East,PROD951,Office Supplies,Paper,Paper Model 271,1909.72,3,0.1,417.53
ORD106751,2024-06-27,2024-07-04,Same Day,CUST2448,Customer 1025,Consumer,USA,Miami,Florida,95435,South,PROD628,Technology,Copiers,Copiers Model 997,3031.21,8,0.0,743.76
ORD106752,2024-05-26,2024-06-01,First Class,CUST3720,Customer 848,Consumer,USA,New York,New York,52899,East,PROD138,Office Supplies,Paper,Paper Model 385,874.51,8,0.1,144.98
ORD106753,2024-02-15,2024-02-16,Same Day,CUST3960,Customer 1327,Home Office,USA,Miami,Florida,73358,South,PROD659,Furniture,Bookcases,Bookcases Model 575,2256.63,2,0.15,566.42
ORD106754,2025-08-12,2025-08-15,Second Class,CUST1605,Customer 312,Corporate,USA,Chicago,Illinois,89564,Central,PROD531,Office Supplies,Binders,Binders Model 529,2013.5,6,0.15,59.98
ORD106755,2024-09-12,2024-09-18,Second Class,CUST4643,Customer 1837,Consumer,USA,Seattle,Washington,73449,West,PROD315,Furniture,Tables,Tables Model 388,3814.03,4,0.0,1300.25
ORD106756,2025-08-31,2025-09-01,Standard Class,CUST3908,Customer 2748,Home Office,USA,Dallas,Texas,72601,South,PROD362,Office Supplies,Paper,Paper Model 705,11952.91,9,0.1,2451.2
ORD106757,2025-06-01,2025-06-04,First Class,CUST1781,Customer 3019,Consumer,USA,San Francisco,California,59875,West,PROD503,Office Supplies,Paper,Paper Model 911,7105.97,10,0.05,335.28
ORD106758,2024-04-23,2024-04-29,Standard Class,CUST2822,Customer 3303,Corporate,USA,Houston,Texas,21681,South,PROD517,Office Supplies,Binders,Binders Model 255,3682.36,5,0.1,479.48
ORD106759,2025-05-29,2025-06-05,Standard Class,CUST1867,Customer 2823,Consumer,USA,Los Angeles,California,15791,West,PROD231,Furniture,Tables,Tables Model 833,11620.77,9,0.05,2345.26
ORD106760,2024-06-30,2024-07-03,First Class,CUST2210,Customer 2176,Consumer,USA,Chicago,Illinois,25505,Central,PROD424,Technology,Copiers,Copiers Model 902,2640.73,6,0.15,117.28
ORD106761,2025-05-15,2025-05-20,Same Day,CUST3194,Customer 3154,Corporate,USA,Seattle,Washington,22653,West,PROD975,Furniture,Bookcases,Bookcases Model 406,5243.02,4,0.0,435.49
ORD106762,2024-10-23,2024-10-29,Same Day,CUST2773,Customer 2296,Consumer,USA,Houston,Texas,17635,South,PROD211,Technology,Copiers,Copiers Model 447,5088.6,6,0.1,169.68
ORD106763,2024-11-10,2024-11-12,Second Class,CUST3965,Customer 60,Home Office,USA,Chicago,Illinois,49699,Central,PROD931,Furniture,Tables,Tables Model 402,2391.32,4,0.15,456.61
ORD106764,2024-02-23,2024-02-24,Same Day,CUST4481,Customer 3630,Home Office,USA,Chicago,Illinois,86834,Central,PROD978,Office Supplies,Storage,Storage Model 272,880.21,6,0.05,255.24
ORD106765,2024-05-31,2024-06-05,Same Day,CUST2532,Customer 785,Consumer,USA,Boston,Massachusetts,38179,East,PROD919,Office Supplies,Binders,Binders Model 756,3711.14,6,0.15,772.21
ORD106766,2024-05-04,2024-05-06,First Class,CUST2400,Customer 757,Home Office,USA,Dallas,Texas,61092,South,PROD817,Office Supplies,Paper,Paper Model 695,3382.72,4,0.05,497.36
ORD106767,2025-08-23,2025-08-30,Same Day,CUST1202,Customer 1941,Home Office,USA,Los Angeles,California,33814,West,PROD897,Technology,Copiers,Copiers Model 569,4678.6,5,0.15,1296.71
ORD106768,2025-10-10,2025-10-11,Same Day,CUST3486,Customer 1954,Home Office,USA,Philadelphia,Pennsylvania,56828,East,PROD161,Office Supplies,Binders,Binders Model 558,3980.41,4,0.3,-54.63
ORD106769,2025-09-13,2025-09-18,Standard Class,CUST3576,Customer 841,Corporate,USA,Seattle,Washington,49250,West,PROD507,Technology,Copiers,Copiers Model 823,2601.09,7,0.3,89.37
ORD106770,2024-08-17,2024-08-23,Second Class,CUST3506,Customer 3303,Home Office,USA,Minneapolis,Minnesota,62977,Central,PROD674,Office Supplies,Binders,Binders Model 669,2063.81,3,0.2,517.36
ORD106771,2025-08-30,2025-09-04,Second Class,CUST3543,Customer 2410,Home Office,USA,Chicago,Illinois,67491,Central,PROD808,Furniture,Chairs,Chairs Model 533,1644.79,3,0.1,337.46
ORD106772,2025-10-10,2025-10-12,Second Class,CUST2911,Customer 1895,Corporate,USA,Chicago,Illinois,45531,Central,PROD116,Office Supplies,Paper,Paper Model 989,5843.83,9,0.2,516.69
ORD106773,2025-07-16,2025-07-19,Standard Class,CUST1851,Customer 1623,Consumer,USA,Dallas,Texas,82574,South,PROD712,Office Supplies,Binders,Binders Model 734,1933.43,9,0.3,16.6
ORD106774,2025-09-04,2025-09-08,Standard Class,CUST3365,Customer 688,Home Office,USA,Dallas,Texas,62904,South,PROD634,Office Supplies,Paper,Paper Model 680,3643.09,5,0.15,100.48
ORD106775,2025-07-01,2025-07-04,Second Class,CUST4348,Customer 844,Home Office,USA,New York,New York,93160,East,PROD808,Technology,Phones,Phones Model 900,1146.3,2,0.3,112.38
ORD106776,2024-01-19,2024-01-26,First Class,CUST3704,Customer 2647,Consumer,USA,Seattle,Washington,51842,West,PROD502,Office Supplies,Paper,Paper Model 317,3730.86,9,0.3,531.44
ORD106777,2024-04-22,2024-04-23,Same Day,CUST2117,Customer 3702,Consumer,USA,Philadelphia,Pennsylvania,32787,East,PROD543,Furniture,Chairs,Chairs Model 767,372.39,1,0.0,79.72
ORD106778,2025-04-01,2025-04-07,Second Class,CUST3434,Customer 2898,Home Office,USA,New York,New York,99837,East,PROD880,Technology,Phones,Phones Model 410,122.62,1,0.05,23.04
ORD106779,2025-01-31,2025-02-03,Standard Class,CUST3041,Customer 1580,Consumer,USA,Dallas,Texas,81433,South,PROD498,Office Supplies,Paper,Paper Model 328,1768.02,3,0.05,468.47
ORD106780,2024-11-06,2024-11-13,Same Day,CUST1049,Customer 1704,Consumer,USA,Philadelphia,Pennsylvania,92829,East,PROD606,Office Supplies,Binders,Binders Model 612,4875.87,5,0.1,508.33
ORD106781,2025-06-19,2025-06-24,Same Day,CUST3320,Customer 36,Consumer,USA,Boston,Massachusetts,20574,East,PROD602,Office Supplies,Binders,Binders Model 829,11299.63,8,0.0,2569.99
ORD106782,2024-11-24,2024-11-30,Standard Class,CUST3702,Customer 3610,Consumer,USA,Chicago,Illinois,42576,Central,PROD211,Furniture,Tables,Tables Model 479,5142.39,9,0.2,-25.9
ORD106783,2025-07-21,2025-07-27,Standard Class,CUST1758,Customer 2798,Corporate,USA,Los Angeles,California,50881,West,PROD720,Office Supplies,Binders,Binders Model 709,6519.01,6,0.05,484.97
ORD106784,2024-04-09,2024-04-10,Second Class,CUST3099,Customer 1102,Consumer,USA,Seattle,Washington,22897,West,PROD933,Furniture,Bookcases,Bookcases Model 841,1111.81,1,0.0,313.27
ORD106785,2025-12-17,2025-12-23,First Class,CUST1670,Customer 3132,Corporate,USA,Chicago,Illinois,82060,Central,PROD951,Furniture,Tables,Tables Model 875,4639.76,5,0.15,631.16
ORD106786,2024-06-04,2024-06-06,Second Class,CUST3385,Customer 327,Home Office,USA,Philadelphia,Pennsylvania,64598,East,PROD723,Furniture,Tables,Tables Model 620,10961.37,9,0.0,1592.73
ORD106787,2025-05-10,2025-05-17,Standard Class,CUST3661,Customer 71,Consumer,USA,Philadelphia,Pennsylvania,59050,East,PROD719,Office Supplies,Storage,Storage Model 216,1330.79,2,0.2,344.69
ORD106788,2025-11-14,2025-11-17,Same Day,CUST3571,Customer 3009,Home Office,USA,Detroit,Michigan,28658,Central,PROD188,Furniture,Tables,Tables Model 939,1474.29,5,0.3,317.2
ORD106789,2024-01-10,2024-01-13,Same Day,CUST3625,Customer 2903,Corporate,USA,Minneapolis,Minnesota,94062,Central,PROD800,Technology,Phones,Phones Model 784,1372.43,9,0.2,108.4
ORD106790,2025-06-19,2025-06-25,First Class,CUST3378,Customer 3379,Corporate,USA,Los Angeles,California,28903,West,PROD821,Furniture,Tables,Tables Model 448,2001.18,5,0.15,438.83
ORD106791,2025-08-02,2025-08-03,First Class,CUST1627,Customer 2717,Home Office,USA,Seattle,Washington,55601,West,PROD644,Technology,Phones,Phones Model 828,4977.53,5,0.05,1322.1
ORD106792,2025-05-04,2025-05-11,Standard Class,CUST2964,Customer 2025,Consumer,USA,Houston,Texas,30407,South,PROD381,Furniture,Bookcases,Bookcases Model 356,1226.31,10,0.2,228.61
ORD106793,2025-12-22,2025-12-28,First Class,CUST2313,Customer 3263,Home Office,USA,Boston,Massachusetts,38719,East,PROD125,Office Supplies,Binders,Binders Model 434,5636.68,4,0.05,1046.74
ORD106794,2024-11-19,2024-11-21,First Class,CUST3000,Customer 3933,Consumer,USA,Boston,Massachusetts,45739,East,PROD903,Technology,Copiers,Copiers Model 709,5932.27,10,0.2,764.13
ORD106795,2024-02-14,2024-02-21,Same Day,CUST3347,Customer 1743,Corporate,USA,San Francisco,California,67188,West,PROD728,Technology,Copiers,Copiers Model 125,2801.37,8,0.15,-11.59
ORD106796,2024-01-10,2024-01-11,First Class,CUST1284,Customer 1384,Corporate,USA,Boston,Massachusetts,18633,East,PROD852,Office Supplies,Paper,Paper Model 145,771.37,3,0.3,112.81
ORD106797,2025-01-21,2025-01-22,Second Class,CUST1973,Customer 3363,Corporate,USA,Houston,Texas,94462,South,PROD800,Office Supplies,Paper,Paper Model 612,7191.82,6,0.15,1039.46
ORD106798,2024-03-26,2024-03-31,Same Day,CUST1984,Customer 3139,Consumer,USA,Detroit,Michigan,40587,Central,PROD497,Office Supplies,Binders,Binders Model 890,526.8,7,0.2,76.59
ORD106799,2024-03-03,2024-03-04,Second Class,CUST4196,Customer 2742,Home Office,USA,San Francisco,California,26252,West,PROD790,Furniture,Tables,Tables Model 872,2559.14,9,0.15,647.22
ORD106800,2024-09-11,2024-09-17,Second Class,CUST1945,Customer 405,Corporate,USA,Minneapolis,Minnesota,50080,Central,PROD685,Technology,Copiers,Copiers Model 444,6802.43,10,0.15,1745.2
ORD106801,2024-08-08,2024-08-09,Same Day,CUST4246,Customer 386,Home Office,USA,Detroit,Michigan,48112,Central,PROD996,Technology,Phones,Phones Model 993,3971.02,8,0.0,1140.84
ORD106802,2024-09-30,2024-10-03,Standard Class,CUST4151,Customer 360,Home Office,USA,Chicago,Illinois,20407,Central,PROD881,Furniture,Chairs,Chairs Model 348,4274.91,10,0.2,479.05
ORD106803,2024-04-09,2024-04-16,Same Day,CUST4106,Customer 2188,Consumer,USA,Minneapolis,Minnesota,50731,Central,PROD852,Furniture,Chairs,Chairs Model 992,4860.39,4,0.0,781.95
ORD106804,2024-09-26,2024-09-28,Second Class,CUST2646,Customer 3441,Consumer,USA,Minneapolis,Minnesota,23807,Central,PROD390,Technology,Phones,Phones Model 290,1173.7,1,0.15,306.56
ORD106805,2025-08-10,2025-08-13,Standard Class,CUST4970,Customer 3984,Corporate,USA,Houston,Texas,41500,South,PROD659,Technology,Phones,Phones Model 404,2919.56,3,0.1,785.49
ORD106806,2025-02-08,2025-02-09,Same Day,CUST2683,Customer 3971,Corporate,USA,New York,New York,45305,East,PROD856,Furniture,Tables,Tables Model 321,585.54,1,0.2,14.69
ORD106807,2025-05-06,2025-05-09,Standard Class,CUST4151,Customer 2732,Home Office,USA,New York,New York,20771,East,PROD722,Furniture,Bookcases,Bookcases Model 879,501.49,1,0.2,20.9
ORD106808,2024-07-24,2024-07-26,Standard Class,CUST3608,Customer 24,Corporate,USA,Houston,Texas,32771,South,PROD337,Furniture,Bookcases,Bookcases Model 161,1581.03,6,0.05,195.12
ORD106809,2024-11-10,2024-11-16,First Class,CUST2897,Customer 2879,Consumer,USA,Houston,Texas,93114,South,PROD390,Office Supplies,Paper,Paper Model 534,12105.09,9,0.05,2140.49
ORD106810,2025-09-04,2025-09-09,Second Class,CUST4746,Customer 3440,Corporate,USA,Houston,Texas,21832,South,PROD736,Technology,Accessories,Accessories Model 715,5520.64,8,0.3,130.73
ORD106811,2025-01-12,2025-01-17,Second Class,CUST4197,Customer 1878,Corporate,USA,Boston,Massachusetts,30971,East,PROD393,Office Supplies,Binders,Binders Model 426,4217.33,8,0.15,500.0
ORD106812,2024-02-03,2024-02-08,Same Day,CUST1180,Customer 3214,Corporate,USA,Detroit,Michigan,76917,Central,PROD711,Office Supplies,Binders,Binders Model 689,5292.63,6,0.05,1609.57
ORD106813,2024-10-27,2024-11-03,Same Day,CUST4711,Customer 2238,Corporate,USA,Houston,Texas,35497,South,PROD502,Technology,Phones,Phones Model 656,1216.86,9,0.1,337.92
ORD106814,2024-08-28,2024-08-31,Second Class,CUST3916,Customer 379,Home Office,USA,Dallas,Texas,60096,South,PROD995,Office Supplies,Binders,Binders Model 582,7267.37,9,0.2,1734.4
ORD106815,2025-09-18,2025-09-20,Second Class,CUST3532,Customer 1490,Corporate,USA,Dallas,Texas,35117,South,PROD566,Technology,Phones,Phones Model 732,4103.48,4,0.3,854.47
ORD106816,2025-07-25,2025-08-01,Standard Class,CUST4819,Customer 396,Home Office,USA,Chicago,Illinois,63799,Central,PROD267,Technology,Accessories,Accessories Model 276,5512.02,8,0.2,693.78
ORD106817,2024-06-30,2024-07-03,Second Class,CUST2108,Customer 3619,Consumer,USA,Los Angeles,California,45884,West,PROD367,Office Supplies,Binders,Binders Model 377,2984.95,2,0.0,902.82
ORD106818,2024-06-28,2024-07-01,Same Day,CUST4655,Customer 3207,Corporate,USA,Houston,Texas,69274,South,PROD981,Office Supplies,Binders,Binders Model 687,2556.43,2,0.0,691.55
ORD106819,2024-02-14,2024-02-15,Second Class,CUST4225,Customer 1649,Consumer,USA,Dallas,Texas,38065,South,PROD693,Furniture,Chairs,Chairs Model 441,969.24,4,0.2,73.06
ORD106820,2025-05-19,2025-05-25,Same Day,CUST1416,Customer 690,Corporate,USA,Detroit,Michigan,64956,Central,PROD468,Office Supplies,Paper,Paper Model 215,8137.43,9,0.2,1663.75
ORD106821,2024-01-08,2024-01-09,Same Day,CUST3474,Customer 145,Consumer,USA,Miami,Florida,45661,South,PROD186,Technology,Phones,Phones Model 624,4279.14,5,0.3,888.41
ORD106822,2025-03-12,2025-03-13,Standard Class,CUST4466,Customer 693,Consumer,USA,Philadelphia,Pennsylvania,20577,East,PROD194,Furniture,Tables,Tables Model 817,479.2,7,0.05,69.83
ORD106823,2025-08-22,2025-08-24,First Class,CUST2829,Customer 1878,Consumer,USA,Detroit,Michigan,19234,Central,PROD159,Office Supplies,Binders,Binders Model 208,5078.95,9,0.3,883.28
ORD106824,2025-06-27,2025-06-30,Same Day,CUST1916,Customer 1977,Consumer,USA,Philadelphia,Pennsylvania,60976,East,PROD217,Furniture,Tables,Tables Model 279,362.13,1,0.0,99.54
ORD106825,2024-05-10,2024-05-12,Second Class,CUST2726,Customer 1772,Corporate,USA,Dallas,Texas,15604,South,PROD716,Office Supplies,Paper,Paper Model 653,900.88,2,0.2,-9.69
ORD106826,2024-10-29,2024-11-03,Standard Class,CUST2150,Customer 1335,Corporate,USA,New York,New York,81675,East,PROD890,Office Supplies,Storage,Storage Model 664,727.99,1,0.3,40.22
ORD106827,2024-10-12,2024-10-19,First Class,CUST3914,Customer 3361,Consumer,USA,Dallas,Texas,51396,South,PROD620,Furniture,Tables,Tables Model 280,462.23,4,0.1,6.48
ORD106828,2025-02-01,2025-02-06,Same Day,CUST4361,Customer 2575,Corporate,USA,Houston,Texas,44689,South,PROD894,Office Supplies,Paper,Paper Model 334,6114.92,7,0.2,1139.28
ORD106829,2024-11-11,2024-11-14,Same Day,CUST1442,Customer 2566,Home Office,USA,New York,New York,53533,East,PROD165,Office Supplies,Storage,Storage Model 268,1356.05,10,0.0,363.14
ORD106830,2025-10-17,2025-10-23,Same Day,CUST2741,Customer 3817,Home Office,USA,Boston,Massachusetts,27280,East,PROD451,Office Supplies,Binders,Binders Model 413,1251.04,5,0.2,79.64
ORD106831,2025-05-04,2025-05-08,Standard Class,CUST4600,Customer 2297,Home Office,USA,New York,New York,47335,East,PROD308,Technology,Phones,Phones Model 717,1853.48,2,0.1,38.09
ORD106832,2025-03-28,2025-04-01,First Class,CUST1009,Customer 1394,Corporate,USA,Seattle,Washington,75525,West,PROD484,Office Supplies,Storage,Storage Model 607,4650.64,8,0.3,883.98
ORD106833,2025-03-03,2025-03-07,Second Class,CUST1816,Customer 1750,Consumer,USA,Dallas,Texas,99462,South,PROD606,Technology,Accessories,Accessories Model 866,1536.55,4,0.0,445.54
ORD106834,2025-10-07,2025-10-08,Same Day,CUST3888,Customer 294,Corporate,USA,Miami,Florida,57465,South,PROD592,Furniture,Bookcases,Bookcases Model 768,3399.4,4,0.15,6.59
ORD106835,2024-11-11,2024-11-13,Standard Class,CUST3781,Customer 3196,Consumer,USA,Los Angeles,California,27170,West,PROD659,Furniture,Bookcases,Bookcases Model 594,621.25,4,0.15,90.84
ORD106836,2024-12-09,2024-12-13,Second Class,CUST3371,Customer 1416,Consumer,USA,Seattle,Washington,26793,West,PROD847,Office Supplies,Storage,Storage Model 955,593.23,1,0.05,103.85
ORD106837,2024-06-05,2024-06-12,Standard Class,CUST3127,Customer 546,Corporate,USA,Houston,Texas,98796,South,PROD929,Technology,Phones,Phones Model 126,1783.52,3,0.15,358.96
ORD106838,2024-04-10,2024-04-14,Standard Class,CUST4629,Customer 325,Home Office,USA,Detroit,Michigan,26732,Central,PROD394,Technology,Copiers,Copiers Model 839,1945.94,2,0.15,107.85
